Sex,Age,Race,Prior,two_year_recid
Male,24,African-American,0,1
Female,51,Other,2,1
Male,57,African-American,8,-1
Male,33,African-American,4,-1
Male,23,African-American,4,-1
Male,29,African-American,5,1
Male,22,Other,0,-1
Male,56,Other,10,-1
Female,33,Other,1,-1
Male,27,Other,0,-1
Male,31,Other,1,1
Male,40,African-American,3,-1
Male,48,Other,0,1
Male,32,African-American,10,-1
Male,68,African-American,1,1
Male,24,African-American,1,1
Male,32,African-American,1,1
Male,19,African-American,2,-1
Male,56,Other,4,1
Male,23,African-American,6,-1
Male,39,Other,17,-1
Male,25,African-American,1,1
Male,42,African-American,6,-1
Male,29,Other,1,1
Male,38,Other,2,1
Male,32,Other,10,-1
Male,23,Other,4,-1
Male,58,African-American,10,-1
Male,42,African-American,9,-1
Male,52,Other,3,1
Male,26,Other,1,-1
Male,27,Other,1,1
Male,33,Other,1,1
Male,33,African-American,2,-1
Male,23,African-American,0,-1
Male,25,African-American,4,-1
Male,32,African-American,0,-1
Male,34,Other,14,-1
Female,29,Other,0,1
Male,38,African-American,19,-1
Male,29,Other,0,1
Male,27,African-American,6,-1
Male,25,Other,0,-1
Female,31,Other,2,-1
Male,30,African-American,8,-1
Male,41,African-American,0,1
Male,59,African-American,8,1
Male,21,Other,1,-1
Female,33,African-American,6,-1
Male,27,African-American,6,-1
Male,30,African-American,0,1
Male,43,Other,4,1
Female,24,Other,2,1
Male,45,African-American,13,-1
Male,23,Other,0,-1
Female,40,Other,5,1
Female,23,African-American,0,1
Male,39,African-American,3,1
Female,26,African-American,5,-1
Female,26,Other,0,1
Male,21,African-American,0,1
Male,30,Other,3,1
Male,44,Other,0,1
Male,21,African-American,1,-1
Male,23,African-American,0,1
Female,49,African-American,1,1
Male,23,African-American,3,-1
Male,24,African-American,1,-1
Female,21,African-American,1,-1
Female,37,Other,7,-1
Female,21,African-American,1,-1
Male,28,Other,2,-1
Male,42,Other,2,1
Male,23,Other,7,-1
Female,24,African-American,2,-1
Male,31,Other,0,1
Male,24,African-American,2,-1
Male,25,African-American,1,1
Male,55,African-American,12,1
Male,33,African-American,1,-1
Male,26,African-American,24,-1
Male,27,African-American,1,1
Male,26,Other,3,1
Male,21,Other,0,-1
Female,27,African-American,0,1
Male,46,Other,0,1
Female,38,Other,1,-1
Female,24,African-American,0,1
Female,38,African-American,0,1
Male,27,African-American,7,-1
Male,48,African-American,6,1
Female,31,Other,2,-1
Male,28,African-American,5,-1
Male,30,Other,7,1
Male,25,Other,6,-1
Male,27,African-American,8,-1
Male,55,Other,0,1
Male,25,African-American,1,1
Male,40,African-American,5,-1
Male,21,African-American,0,-1
Male,50,Other,26,-1
Male,28,African-American,10,-1
Male,20,African-American,2,-1
Male,33,Other,9,-1
Male,31,African-American,10,-1
Female,57,African-American,0,1
Male,25,African-American,0,1
Male,22,African-American,7,-1
Male,31,African-American,3,-1
Male,43,African-American,7,1
Female,25,Other,0,1
Male,39,Other,1,1
Male,40,African-American,1,1
Male,20,African-American,0,-1
Male,35,African-American,2,1
Male,34,African-American,1,-1
Male,27,Other,18,-1
Male,37,Other,1,-1
Female,38,African-American,3,-1
Male,21,Other,0,-1
Male,25,African-American,0,-1
Male,53,African-American,6,-1
Female,50,African-American,4,1
Female,23,Other,1,1
Male,27,African-American,2,-1
Male,22,Other,0,-1
Male,27,Other,0,-1
Male,29,African-American,5,-1
Male,38,African-American,1,1
Female,54,Other,2,1
Male,26,African-American,1,-1
Male,37,African-American,23,-1
Male,36,African-American,25,-1
Male,28,African-American,18,-1
Male,49,African-American,1,1
Male,36,African-American,11,1
Female,26,African-American,2,1
Female,41,Other,0,1
Male,26,Other,9,-1
Male,40,Other,9,1
Male,29,Other,8,1
Male,21,African-American,7,-1
Male,22,Other,0,-1
Male,33,Other,0,1
Male,26,African-American,7,1
Female,27,African-American,0,-1
Male,35,African-American,1,1
Male,27,African-American,3,1
Male,37,Other,3,-1
Female,31,African-American,3,1
Male,36,African-American,26,-1
Female,32,Other,0,1
Male,50,Other,1,1
Male,52,Other,1,1
Male,24,African-American,1,1
Male,38,African-American,0,1
Male,54,African-American,11,1
Male,71,Other,13,1
Male,27,African-American,9,-1
Female,39,Other,1,1
Male,34,Other,1,-1
Male,23,Other,0,-1
Male,46,African-American,8,-1
Female,36,African-American,5,-1
Male,55,African-American,0,1
Male,33,Other,1,1
Male,45,African-American,0,-1
Male,27,Other,0,1
Male,23,African-American,2,-1
Male,20,African-American,1,-1
Female,31,African-American,10,1
Male,24,Other,8,1
Female,37,Other,2,-1
Male,25,African-American,0,-1
Male,26,Other,0,1
Male,29,Other,0,1
Male,33,Other,3,1
Male,29,Other,0,1
Male,41,African-American,4,-1
Male,37,African-American,0,-1
Male,46,Other,2,1
Female,56,Other,10,-1
Male,23,African-American,0,-1
Female,23,African-American,1,-1
Male,25,African-American,0,-1
Male,24,African-American,1,-1
Male,35,African-American,27,1
Male,48,African-American,10,1
Male,26,Other,1,-1
Male,24,Other,2,-1
Male,25,African-American,8,1
Male,23,African-American,0,-1
Male,43,Other,2,1
Female,53,Other,0,1
Male,24,African-American,1,-1
Male,25,African-American,4,1
Male,28,African-American,0,1
Male,21,Other,1,1
Male,31,Other,0,1
Male,33,Other,3,-1
Female,35,African-American,1,1
Male,55,Other,3,1
Male,50,Other,9,-1
Male,28,African-American,0,1
Male,44,Other,0,-1
Female,48,Other,2,1
Male,19,African-American,3,-1
Male,23,Other,2,1
Male,24,African-American,3,-1
Male,50,Other,2,1
Male,31,African-American,0,1
Female,28,Other,0,-1
Male,42,Other,0,1
Male,21,African-American,0,-1
Male,29,African-American,5,1
Male,48,Other,1,1
Male,21,Other,0,-1
Male,24,Other,0,-1
Male,31,Other,3,-1
Male,23,Other,0,1
Male,27,Other,0,-1
Male,32,Other,0,1
Male,75,Other,1,-1
Male,28,African-American,7,-1
Male,67,Other,0,1
Female,32,African-American,11,1
Male,44,African-American,7,1
Male,25,African-American,1,-1
Female,30,African-American,15,-1
Male,28,Other,9,1
Male,27,African-American,0,-1
Male,36,African-American,4,1
Male,36,Other,8,1
Female,25,Other,0,1
Male,31,Other,5,-1
Male,30,Other,0,-1
Male,33,African-American,4,1
Male,38,Other,0,1
Male,26,African-American,1,-1
Male,52,Other,5,-1
Female,22,Other,2,-1
Male,50,Other,0,1
Male,37,African-American,4,1
Male,58,Other,1,-1
Male,34,Other,3,-1
Male,32,Other,1,-1
Male,29,African-American,0,-1
Male,27,African-American,0,1
Male,39,Other,5,1
Male,24,African-American,0,1
Male,38,African-American,8,1
Male,52,Other,7,1
Male,56,African-American,3,-1
Male,46,Other,7,-1
Male,38,Other,5,-1
Male,47,Other,3,1
Male,32,Other,0,1
Male,34,African-American,27,1
Male,42,African-American,5,1
Female,35,African-American,0,-1
Male,20,Other,0,-1
Female,32,Other,2,-1
Male,21,Other,0,1
Male,24,African-American,0,-1
Male,24,African-American,1,-1
Male,55,Other,2,1
Male,26,African-American,0,-1
Male,52,Other,8,1
Male,27,African-American,1,1
Female,27,Other,0,1
Male,56,Other,0,1
Male,52,Other,16,-1
Male,37,African-American,3,-1
Male,45,African-American,0,1
Male,23,African-American,1,1
Female,36,Other,3,-1
Female,29,African-American,0,1
Male,21,Other,0,1
Male,20,Other,3,-1
Male,69,African-American,3,1
Male,27,African-American,11,1
Male,28,African-American,11,-1
Male,38,African-American,4,1
Male,30,Other,0,1
Female,19,African-American,1,-1
Female,37,Other,1,1
Male,34,African-American,0,-1
Male,37,Other,7,-1
Male,21,African-American,1,1
Male,21,African-American,0,-1
Female,38,Other,3,1
Male,47,African-American,1,1
Male,56,Other,3,1
Male,27,African-American,2,-1
Male,23,African-American,0,1
Male,57,Other,0,1
Male,25,African-American,9,1
Female,23,African-American,2,-1
Male,32,African-American,8,-1
Female,36,African-American,2,1
Male,41,African-American,5,1
Male,31,Other,2,1
Female,39,Other,0,1
Male,21,African-American,1,-1
Male,43,Other,8,-1
Male,31,African-American,2,1
Male,37,Other,0,1
Male,27,African-American,0,1
Male,22,African-American,2,-1
Male,59,Other,2,1
Female,33,African-American,0,-1
Male,39,Other,21,1
Female,43,African-American,2,1
Male,25,Other,5,-1
Male,36,African-American,19,-1
Male,23,African-American,3,-1
Female,43,Other,3,-1
Male,56,Other,9,-1
Female,20,African-American,1,-1
Male,50,African-American,2,-1
Male,24,Other,2,-1
Female,54,Other,1,1
Male,20,African-American,1,-1
Male,36,Other,3,-1
Female,36,African-American,3,-1
Male,56,African-American,0,1
Male,25,African-American,28,-1
Male,25,African-American,2,1
Female,42,Other,1,-1
Male,34,African-American,9,-1
Male,48,African-American,4,1
Male,34,African-American,21,-1
Male,28,Other,0,1
Male,32,Other,1,1
Female,31,Other,2,1
Female,24,African-American,4,-1
Female,25,Other,0,-1
Female,32,Other,4,1
Male,37,African-American,20,-1
Male,24,African-American,1,-1
Male,48,African-American,0,1
Male,25,African-American,9,-1
Male,35,African-American,1,1
Male,21,African-American,1,-1
Female,21,African-American,0,-1
Female,27,Other,0,-1
Male,22,African-American,0,1
Male,28,African-American,4,1
Male,26,African-American,0,1
Male,23,Other,0,-1
Male,34,Other,0,1
Male,22,African-American,3,1
Male,30,Other,5,-1
Male,44,Other,5,1
Male,57,Other,1,1
Male,22,African-American,0,-1
Male,34,African-American,0,1
Male,24,African-American,7,-1
Male,20,Other,0,1
Male,35,Other,2,1
Male,53,Other,1,-1
Male,60,African-American,13,1
Female,22,African-American,2,1
Male,43,Other,0,1
Male,72,Other,7,1
Male,33,African-American,3,-1
Male,24,African-American,1,-1
Male,60,African-American,0,1
Male,24,Other,3,-1
Male,43,Other,2,1
Male,30,African-American,1,1
Female,43,Other,0,1
Male,48,Other,1,1
Male,54,Other,0,1
Male,45,African-American,1,1
Male,36,Other,0,1
Male,31,Other,1,1
Male,40,African-American,0,1
Male,50,Other,1,1
Female,26,Other,1,1
Male,41,African-American,7,1
Male,34,Other,5,-1
Female,28,Other,0,1
Male,30,African-American,1,1
Male,23,Other,2,-1
Female,37,Other,0,-1
Male,35,Other,5,1
Male,21,Other,1,-1
Male,45,African-American,1,1
Female,22,African-American,2,-1
Male,29,African-American,6,-1
Female,30,African-American,0,1
Male,45,Other,3,-1
Female,24,African-American,2,1
Male,31,Other,4,-1
Male,56,Other,0,1
Female,44,Other,4,-1
Male,24,African-American,14,-1
Male,38,African-American,11,1
Male,51,African-American,22,-1
Male,22,Other,0,1
Male,28,African-American,5,1
Male,47,African-American,19,-1
Male,51,African-American,0,-1
Male,25,Other,1,1
Male,53,Other,1,1
Male,30,African-American,0,1
Male,33,Other,0,-1
Male,35,African-American,5,-1
Female,33,African-American,0,1
Male,65,African-American,11,1
Male,59,Other,1,1
Female,37,African-American,4,1
Female,33,Other,1,1
Male,27,African-American,2,-1
Female,29,African-American,9,-1
Male,26,Other,11,-1
Male,24,African-American,3,-1
Male,43,African-American,5,1
Male,37,African-American,11,-1
Male,53,African-American,13,1
Male,43,African-American,4,1
Male,26,African-American,4,-1
Female,30,Other,1,1
Male,27,African-American,6,-1
Male,39,Other,9,-1
Male,37,Other,4,-1
Male,22,Other,3,-1
Male,25,Other,0,1
Male,26,Other,1,1
Female,28,Other,0,1
Male,25,African-American,0,-1
Male,58,Other,1,1
Female,29,Other,1,-1
Male,33,African-American,8,1
Male,38,African-American,0,1
Male,38,Other,2,1
Male,59,African-American,22,-1
Male,29,Other,4,-1
Male,57,African-American,9,1
Male,53,Other,0,-1
Male,33,African-American,2,-1
Male,58,Other,1,1
Male,51,Other,1,1
Male,25,African-American,11,-1
Male,53,Other,2,1
Male,32,Other,0,-1
Male,35,African-American,6,-1
Male,39,Other,1,1
Male,36,Other,1,1
Female,42,Other,5,-1
Male,37,African-American,0,1
Male,39,Other,0,1
Female,52,Other,3,1
Male,60,Other,1,1
Male,37,Other,2,1
Male,42,Other,4,-1
Male,44,Other,0,-1
Male,23,African-American,6,-1
Female,42,African-American,0,-1
Female,28,Other,2,1
Male,28,African-American,5,1
Male,38,Other,12,1
Female,43,African-American,2,-1
Male,42,African-American,0,1
Female,25,Other,0,1
Male,32,African-American,7,-1
Male,21,African-American,0,-1
Female,35,Other,1,1
Male,37,Other,0,1
Female,33,African-American,2,1
Female,51,Other,4,1
Male,39,Other,3,1
Male,35,Other,5,-1
Male,40,African-American,3,1
Male,32,African-American,17,-1
Male,18,Other,4,-1
Male,32,Other,3,-1
Male,37,Other,0,1
Male,32,African-American,10,-1
Male,47,Other,5,-1
Female,23,Other,0,1
Male,63,Other,10,-1
Male,38,African-American,16,-1
Male,32,African-American,6,-1
Male,31,African-American,4,-1
Male,23,African-American,0,1
Male,38,Other,1,1
Female,47,Other,0,1
Male,33,Other,1,-1
Male,22,Other,1,1
Male,26,Other,1,1
Male,40,Other,0,-1
Male,36,African-American,14,-1
Female,65,Other,0,1
Male,44,Other,4,-1
Female,22,African-American,0,1
Male,34,Other,0,1
Female,38,Other,0,1
Female,26,Other,4,-1
Male,20,Other,0,-1
Male,49,Other,0,1
Male,56,African-American,7,1
Male,52,Other,2,-1
Male,25,Other,2,-1
Male,34,African-American,5,1
Male,33,African-American,1,-1
Male,21,African-American,1,1
Male,46,African-American,9,1
Male,22,African-American,2,-1
Male,57,Other,1,1
Male,22,African-American,2,-1
Female,48,Other,1,-1
Male,40,African-American,21,1
Female,30,African-American,1,1
Male,21,Other,4,-1
Female,39,African-American,22,-1
Male,27,Other,13,-1
Female,33,Other,0,-1
Male,24,African-American,0,1
Male,43,African-American,0,-1
Female,45,Other,0,1
Male,51,African-American,3,1
Female,35,African-American,2,-1
Male,31,African-American,9,-1
Male,27,Other,0,1
Male,32,African-American,1,1
Male,49,Other,0,1
Male,29,African-American,2,1
Male,23,African-American,2,-1
Male,30,Other,6,1
Male,55,African-American,12,-1
Male,30,Other,0,1
Male,34,African-American,13,-1
Male,56,Other,2,1
Male,33,African-American,4,1
Male,28,African-American,1,1
Male,29,African-American,1,1
Male,38,Other,0,1
Male,37,Other,0,1
Female,33,Other,0,-1
Male,30,Other,0,1
Male,51,African-American,19,1
Male,65,African-American,7,1
Female,32,African-American,1,1
Male,38,Other,5,-1
Male,35,African-American,1,1
Male,57,Other,1,1
Male,26,Other,1,1
Female,23,Other,7,-1
Female,36,African-American,4,-1
Female,33,Other,2,-1
Male,35,Other,3,-1
Male,33,African-American,0,1
Male,47,Other,0,1
Female,53,Other,0,1
Male,31,Other,6,1
Male,35,Other,1,-1
Female,36,African-American,1,-1
Female,25,Other,0,1
Male,52,Other,10,1
Male,23,Other,3,-1
Male,34,African-American,7,1
Male,51,Other,6,-1
Male,24,African-American,8,-1
Male,32,Other,0,-1
Male,43,African-American,8,-1
Male,45,African-American,20,1
Male,42,African-American,10,-1
Male,22,African-American,1,-1
Male,49,African-American,4,1
Male,42,African-American,0,-1
Male,40,Other,0,-1
Male,25,African-American,2,-1
Male,25,Other,0,-1
Male,23,African-American,0,1
Male,21,Other,2,-1
Male,31,Other,3,1
Female,28,African-American,0,1
Male,24,African-American,11,-1
Male,45,Other,0,1
Male,23,African-American,2,-1
Male,39,African-American,7,-1
Male,25,Other,2,1
Male,24,African-American,1,1
Male,46,Other,1,1
Male,47,Other,3,1
Male,54,Other,2,-1
Male,22,African-American,1,-1
Female,34,Other,0,1
Male,33,Other,0,-1
Male,27,Other,1,1
Male,29,African-American,16,-1
Male,34,Other,3,1
Male,32,African-American,1,1
Male,29,African-American,0,1
Female,25,Other,2,-1
Male,34,Other,16,-1
Female,55,African-American,1,1
Male,27,African-American,0,-1
Male,26,African-American,0,1
Male,39,African-American,19,-1
Male,24,African-American,1,1
Male,29,Other,0,1
Female,31,Other,3,-1
Male,50,African-American,13,-1
Male,25,Other,2,-1
Male,31,African-American,4,-1
Male,31,Other,0,1
Male,26,Other,2,1
Male,54,Other,2,1
Male,33,African-American,14,-1
Male,22,African-American,0,-1
Male,35,African-American,8,1
Female,30,Other,4,-1
Male,25,African-American,0,1
Male,25,African-American,0,1
Male,44,African-American,0,-1
Female,29,Other,2,-1
Male,46,Other,2,-1
Male,53,Other,0,1
Male,24,African-American,2,-1
Female,52,African-American,2,-1
Male,27,African-American,0,-1
Male,41,Other,0,1
Female,21,African-American,0,-1
Male,24,Other,1,1
Male,38,Other,8,1
Male,23,Other,0,1
Male,42,African-American,0,1
Male,32,Other,4,1
Male,24,Other,3,-1
Male,24,African-American,5,-1
Male,26,African-American,4,-1
Male,50,Other,9,-1
Female,32,African-American,3,1
Male,40,African-American,13,1
Male,25,Other,1,-1
Male,42,Other,1,1
Male,27,African-American,2,1
Male,23,Other,0,-1
Male,37,African-American,22,-1
Male,32,African-American,1,-1
Male,38,African-American,2,-1
Male,52,Other,4,-1
Male,29,Other,2,1
Male,28,African-American,7,-1
Male,49,African-American,0,1
Male,50,Other,0,1
Male,26,Other,2,-1
Female,34,Other,0,-1
Female,28,Other,1,1
Male,36,Other,4,-1
Male,45,African-American,1,-1
Male,30,African-American,0,-1
Male,24,African-American,3,-1
Male,25,African-American,0,-1
Male,25,African-American,4,-1
Male,45,Other,2,1
Male,26,Other,1,-1
Male,37,Other,2,1
Male,24,Other,0,1
Male,40,Other,2,1
Male,60,Other,1,1
Female,33,Other,0,1
Male,31,African-American,6,1
Male,53,Other,18,1
Male,55,Other,0,1
Male,36,Other,4,1
Male,30,Other,6,-1
Male,21,African-American,1,-1
Male,55,Other,0,1
Male,22,Other,1,-1
Female,23,African-American,1,1
Female,24,Other,7,-1
Female,40,African-American,13,-1
Male,57,Other,9,-1
Male,33,Other,0,-1
Male,32,Other,2,1
Male,47,Other,3,1
Male,51,Other,6,-1
Male,22,African-American,1,1
Male,47,Other,2,1
Male,28,Other,1,-1
Male,21,African-American,1,-1
Male,28,African-American,5,1
Female,44,Other,1,-1
Male,25,African-American,0,-1
Male,34,African-American,4,1
Male,65,Other,0,1
Male,33,Other,5,-1
Female,23,Other,0,1
Female,44,Other,0,1
Male,21,Other,1,-1
Male,24,African-American,1,1
Male,51,Other,1,1
Female,21,African-American,0,-1
Male,39,Other,6,1
Male,29,African-American,29,-1
Male,24,Other,1,1
Female,23,African-American,0,-1
Male,31,African-American,11,-1
Female,35,African-American,0,1
Male,30,Other,0,1
Male,34,Other,8,1
Female,39,African-American,4,1
Male,29,African-American,6,1
Male,51,Other,0,1
Male,22,Other,1,1
Male,29,Other,2,1
Male,35,Other,8,-1
Male,32,Other,6,-1
Male,33,Other,3,-1
Male,58,Other,5,-1
Male,54,Other,0,1
Male,30,African-American,3,1
Male,33,African-American,2,-1
Male,24,African-American,0,-1
Male,48,African-American,10,1
Male,23,African-American,0,1
Male,23,Other,2,-1
Male,47,Other,1,1
Male,21,Other,0,1
Male,29,African-American,0,-1
Male,48,Other,2,1
Male,37,Other,4,-1
Male,50,Other,3,1
Male,19,African-American,3,-1
Male,39,Other,2,1
Male,49,African-American,13,1
Male,58,Other,2,1
Male,31,African-American,6,1
Male,23,African-American,1,1
Female,23,African-American,0,-1
Male,31,Other,17,-1
Male,33,Other,0,-1
Male,57,Other,6,1
Female,31,Other,0,1
Male,57,African-American,19,1
Male,57,Other,12,1
Male,29,African-American,6,-1
Male,30,African-American,0,-1
Male,45,African-American,11,1
Male,42,Other,0,1
Male,48,Other,7,1
Male,29,African-American,12,-1
Male,23,Other,0,1
Female,28,Other,0,1
Male,41,African-American,3,1
Male,25,African-American,1,-1
Female,34,Other,3,1
Male,53,African-American,26,-1
Female,28,African-American,1,-1
Male,27,African-American,0,1
Male,39,African-American,4,1
Female,55,Other,6,1
Male,27,African-American,4,-1
Male,30,Other,7,-1
Male,31,African-American,15,-1
Male,20,African-American,1,-1
Male,26,Other,2,-1
Male,44,African-American,7,-1
Male,33,African-American,17,-1
Male,34,Other,0,-1
Male,27,Other,0,1
Male,21,African-American,1,-1
Male,29,African-American,4,1
Male,27,African-American,7,1
Female,24,Other,0,1
Male,29,African-American,0,-1
Male,20,Other,0,1
Female,23,Other,0,1
Female,48,African-American,0,1
Male,34,African-American,0,-1
Male,46,African-American,1,-1
Female,41,Other,3,1
Male,26,African-American,3,-1
Male,37,African-American,11,-1
Female,54,Other,7,1
Female,25,African-American,5,1
Female,22,Other,2,1
Male,32,African-American,7,1
Male,44,African-American,0,1
Male,28,African-American,1,1
Male,60,African-American,3,1
Male,49,Other,0,1
Male,32,African-American,9,1
Male,30,African-American,10,-1
Male,52,Other,0,1
Female,27,African-American,1,1
Male,34,African-American,0,1
Male,55,African-American,5,-1
Male,37,African-American,6,1
Male,33,African-American,0,1
Male,22,African-American,0,-1
Female,27,African-American,0,1
Male,20,African-American,0,-1
Male,33,Other,0,1
Male,26,African-American,0,1
Male,29,African-American,0,1
Male,32,African-American,1,1
Male,37,Other,4,1
Male,31,African-American,15,1
Male,29,African-American,6,-1
Male,31,African-American,6,1
Female,36,Other,2,1
Male,35,African-American,4,1
Female,37,African-American,1,1
Male,34,Other,5,-1
Male,20,Other,1,-1
Female,50,African-American,12,-1
Male,24,Other,8,-1
Male,29,African-American,8,-1
Female,45,African-American,1,1
Male,34,Other,2,-1
Male,70,African-American,0,1
Male,26,African-American,2,1
Male,23,African-American,4,1
Male,27,Other,5,1
Male,44,Other,6,-1
Male,23,African-American,2,-1
Male,26,African-American,0,1
Female,23,Other,2,1
Male,27,African-American,3,-1
Female,46,Other,1,1
Female,27,African-American,1,1
Male,45,Other,7,1
Male,42,African-American,1,1
Female,24,Other,3,-1
Male,20,African-American,2,-1
Male,49,Other,3,1
Male,29,Other,8,-1
Male,29,Other,0,1
Female,52,Other,1,1
Male,37,Other,4,-1
Male,26,African-American,1,1
Male,53,African-American,15,-1
Male,47,Other,1,1
Male,38,African-American,0,-1
Male,25,African-American,1,1
Male,21,African-American,1,-1
Male,48,African-American,0,1
Female,40,Other,1,1
Female,24,Other,0,1
Male,22,African-American,0,-1
Male,36,African-American,4,1
Male,38,Other,2,1
Male,23,Other,0,-1
Male,54,Other,2,1
Male,24,Other,1,1
Female,44,Other,0,-1
Female,23,African-American,2,-1
Male,64,Other,0,1
Male,38,Other,5,-1
Female,45,Other,0,1
Male,49,African-American,1,1
Female,45,African-American,3,1
Male,33,Other,0,1
Male,44,Other,2,1
Male,51,African-American,3,1
Male,50,African-American,0,1
Male,33,Other,2,1
Female,54,Other,0,1
Male,28,Other,3,-1
Male,33,Other,14,1
Male,42,African-American,17,-1
Male,34,Other,3,1
Male,38,Other,2,-1
Male,21,African-American,1,-1
Male,33,African-American,5,1
Male,32,African-American,9,-1
Male,45,Other,1,1
Male,30,Other,1,-1
Female,29,African-American,0,1
Male,44,African-American,3,1
Female,51,Other,0,-1
Female,28,African-American,0,1
Male,27,Other,1,1
Male,28,Other,16,-1
Female,30,African-American,0,1
Male,32,African-American,0,1
Male,27,Other,5,1
Male,21,Other,1,-1
Male,21,African-American,0,1
Female,34,Other,0,-1
Male,24,African-American,7,-1
Male,32,Other,0,1
Female,38,Other,5,-1
Male,56,African-American,3,1
Female,44,African-American,0,1
Male,31,African-American,1,-1
Female,25,Other,6,1
Female,20,African-American,0,1
Male,35,African-American,1,1
Male,33,African-American,1,-1
Male,24,African-American,0,1
Female,40,Other,2,1
Male,27,African-American,9,-1
Female,21,African-American,2,1
Male,38,African-American,9,-1
Male,20,Other,0,-1
Male,30,African-American,9,-1
Male,36,Other,9,-1
Male,23,African-American,2,-1
Male,39,African-American,21,-1
Male,32,African-American,3,1
Male,29,Other,3,-1
Male,58,Other,2,-1
Male,23,Other,2,1
Male,23,Other,3,-1
Female,68,African-American,5,1
Female,26,Other,2,1
Male,51,African-American,0,-1
Male,25,African-American,0,1
Male,40,African-American,5,-1
Male,51,African-American,14,1
Male,27,African-American,2,-1
Male,49,African-American,11,-1
Male,36,Other,0,1
Male,28,Other,5,1
Male,20,African-American,0,1
Male,21,African-American,2,-1
Female,31,African-American,0,1
Male,57,African-American,0,1
Female,61,Other,8,-1
Male,35,Other,3,-1
Male,54,African-American,3,-1
Male,39,Other,0,1
Male,24,African-American,1,1
Female,29,Other,0,-1
Male,48,African-American,8,-1
Male,30,African-American,6,-1
Male,26,African-American,10,-1
Male,36,Other,2,1
Male,37,African-American,12,-1
Male,26,African-American,4,-1
Male,29,African-American,7,-1
Male,26,African-American,1,-1
Male,60,African-American,2,1
Male,27,Other,2,-1
Male,41,African-American,16,-1
Male,22,Other,1,1
Male,28,African-American,3,1
Male,33,African-American,13,-1
Male,28,African-American,2,1
Male,55,Other,0,-1
Male,21,African-American,6,-1
Male,28,Other,2,-1
Female,22,Other,0,1
Female,29,Other,6,-1
Male,45,African-American,5,1
Male,24,African-American,2,-1
Male,50,African-American,12,-1
Male,24,African-American,1,-1
Male,47,African-American,1,1
Male,57,Other,1,1
Male,54,Other,6,1
Female,42,Other,0,1
Male,35,Other,5,1
Male,30,African-American,0,-1
Male,53,Other,1,1
Female,31,African-American,2,1
Male,83,Other,4,1
Male,46,Other,15,1
Male,31,African-American,0,-1
Male,23,Other,4,1
Male,47,African-American,9,1
Male,31,Other,4,1
Male,50,African-American,0,1
Male,24,African-American,9,-1
Female,22,African-American,2,1
Male,45,Other,1,1
Female,30,African-American,2,1
Male,30,Other,5,-1
Male,36,African-American,4,1
Female,43,Other,22,-1
Male,50,African-American,0,1
Female,24,Other,2,-1
Female,42,Other,3,1
Female,29,Other,1,-1
Female,28,Other,2,1
Male,31,Other,0,1
Male,25,African-American,5,-1
Male,36,African-American,4,1
Male,24,African-American,1,-1
Male,28,Other,5,1
Male,31,Other,0,-1
Male,23,African-American,0,1
Male,29,Other,4,-1
Male,51,African-American,11,-1
Male,34,African-American,1,1
Male,29,African-American,12,-1
Male,39,African-American,13,-1
Female,36,Other,0,1
Male,59,African-American,15,-1
Male,23,African-American,3,-1
Male,31,African-American,15,1
Male,53,Other,0,1
Male,34,African-American,12,1
Female,63,African-American,1,1
Male,21,Other,0,-1
Female,21,African-American,0,-1
Male,47,Other,28,-1
Male,34,African-American,7,-1
Male,43,African-American,1,1
Male,58,Other,4,-1
Female,40,Other,4,-1
Male,36,African-American,16,-1
Female,23,African-American,0,1
Male,34,African-American,5,-1
Male,56,Other,13,1
Female,52,Other,0,1
Male,56,African-American,0,1
Female,37,African-American,0,1
Female,50,Other,0,1
Male,25,African-American,1,-1
Male,22,African-American,0,-1
Female,43,Other,0,-1
Male,30,Other,1,1
Male,29,Other,0,1
Male,24,Other,0,1
Male,29,African-American,7,-1
Female,27,Other,3,1
Female,24,Other,0,1
Female,74,African-American,0,1
Male,27,African-American,8,-1
Male,37,Other,1,-1
Male,39,African-American,8,-1
Male,29,Other,5,1
Male,25,African-American,0,-1
Female,35,African-American,5,1
Male,29,African-American,1,-1
Male,36,Other,1,1
Male,61,African-American,13,-1
Male,26,Other,2,1
Male,28,African-American,1,1
Female,26,African-American,1,1
Female,39,Other,11,-1
Male,22,African-American,3,-1
Male,28,Other,0,1
Male,51,Other,1,-1
Female,35,Other,0,1
Female,23,African-American,0,1
Male,29,African-American,6,-1
Male,20,Other,0,-1
Male,24,African-American,1,-1
Female,23,Other,2,1
Female,33,African-American,5,1
Male,21,Other,1,-1
Male,59,Other,3,1
Male,26,Other,4,-1
Male,36,Other,0,1
Male,38,Other,2,1
Male,19,Other,5,-1
Male,28,Other,2,1
Male,23,Other,2,-1
Male,21,African-American,1,-1
Male,52,African-American,0,-1
Male,56,African-American,12,-1
Male,40,Other,1,1
Female,48,Other,8,-1
Male,24,African-American,2,1
Female,26,African-American,0,1
Male,59,African-American,5,1
Male,66,Other,1,-1
Female,54,African-American,6,1
Male,31,Other,4,-1
Male,34,Other,0,1
Male,25,African-American,9,-1
Male,47,Other,2,1
Male,51,African-American,12,-1
Male,25,Other,1,1
Male,25,Other,0,-1
Female,31,African-American,2,-1
Male,44,Other,2,-1
Male,36,Other,1,1
